Saturday, 15th February 2020	3.00pm	Evensong	Quire		Canticles: Purcell in G minor
Saturday, 15th February 2020	3.00pm	Evensong	Quire		Anthem: Purcell I was glad
Saturday, 15th February 2020	3.00pm	Evensong	Quire		Voluntary: Purcell Voluntary in G
Sunday, 16th February 2020	10.00am	Matins	Quire		Introit: Tallis In manus tuas
Sunday, 16th February 2020	10.00am	Matins	Quire		Responses: Morley
Sunday, 16th February 2020	10.00am	Matins	Quire		Canticles: Britten Festival Te Deum
Sunday, 16th February 2020	10.00am	Matins	Quire		Britten Jubilate Deo in C
Sunday, 16th February 2020	10.00am	Matins	Quire		Voluntary: Chilcott Sun Dance
Sunday, 16th February 2020	11.15am	Sung Eucharist	Quire		Setting: Dove Missa brevis
Sunday, 16th February 2020	11.15am	Sung Eucharist	Quire		Motet: Guerrero O sacrum convivium
Sunday, 16th February 2020	11.15am	Sung Eucharist	Quire		Voluntary: Dupré Toccata from Symphonie II
Sunday, 16th February 2020	3.00pm	Evensong	Quire		Introit: Tallis In manus tuas
Sunday, 16th February 2020	3.00pm	Evensong	Quire		Responses: Morley
Sunday, 16th February 2020	3.00pm	Evensong	Quire		Canticles: Walmisley in D minor
Sunday, 16th February 2020	3.00pm	Evensong	Quire		Anthem: Gardiner Evening Hymn
Sunday, 16th February 2020	3.00pm	Evensong	Quire		Voluntary: Bridge Adagio in E H63
Monday, 17th February 2020	5.00pm	Evensong	Quire	sung by the Lay Vicars	Introit: Poulenc O mes très chers frères
Monday, 17th February 2020	5.00pm	Evensong	Quire	sung by the Lay Vicars	Responses: plainsong
Monday, 17th February 2020	5.00pm	Evensong	Quire	sung by the Lay Vicars	Canticles: Clucas Westminster Service
Monday, 17th February 2020	5.00pm	Evensong	Quire	sung by the Lay Vicars	Anthem: Fauré Cantique de Jean Racine
Tuesday, 18th February 2020	5.00pm	Evensong	Quire	sung by the Lay Vicars; attended by HE The High Commissioner for The Gambia	Introit: Poulenc O mes très chers frères
Tuesday, 18th February 2020	5.00pm	Evensong	Quire	sung by the Lay Vicars; attended by HE The High Commissioner for The Gambia	Responses: plainsong
Tuesday, 18th February 2020	5.00pm	Evensong	Quire	sung by the Lay Vicars; attended by HE The High Commissioner for The Gambia	Canticles: Batten Short Service
Tuesday, 18th February 2020	5.00pm	Evensong	Quire	sung by the Lay Vicars; attended by HE The High Commissioner for The Gambia	Anthem: Tomkins Thou art my King, O God
Thursday, 20th February 2020	5.00pm	Evensong	Quire	sung by the Lay Vicars	Introit: Poulenc O mes très chers frères
Thursday, 20th February 2020	5.00pm	Evensong	Quire	sung by the Lay Vicars	Responses: plainsong
Thursday, 20th February 2020	5.00pm	Evensong	Quire	sung by the Lay Vicars	Canticles: Sheppard First Service
Thursday, 20th February 2020	5.00pm	Evensong	Quire	sung by the Lay Vicars	Anthem: Byrd Teach me, O Lord
Friday, 21st February 2020	5.00pm	Evensong	Quire	sung by the Lay Vicars; attended by HE the High Commissioner for St Lucia	Introit: Poulenc O mes très chers frères
Friday, 21st February 2020	5.00pm	Evensong	Quire	sung by the Lay Vicars; attended by HE the High Commissioner for St Lucia	Responses: plainsong
Friday, 21st February 2020	5.00pm	Evensong	Quire	sung by the Lay Vicars; attended by HE the High Commissioner for St Lucia	Canticles: Palestrina Magnificat sexti toni
Friday, 21st February 2020	5.00pm	Evensong	Quire	sung by the Lay Vicars; attended by HE the High Commissioner for St Lucia	Quinney Nunc dimittis tertii toni
Friday, 21st February 2020	5.00pm	Evensong	Quire	sung by the Lay Vicars; attended by HE the High Commissioner for St Lucia	Anthem: Byrd Constitues eos principes
Saturday, 22nd February 2020	3.00pm	Evensong	Quire	sung by the Lay Vicars	Introit: Poulenc Tout puissant
Saturday, 22nd February 2020	3.00pm	Evensong	Quire	sung by the Lay Vicars	Responses: Tallis
Saturday, 22nd February 2020	3.00pm	Evensong	Quire	sung by the Lay Vicars	Canticles: Ward First Service
Saturday, 22nd February 2020	3.00pm	Evensong	Quire	sung by the Lay Vicars	Anthem: Tallis Dereinquit impius
Saturday, 22nd February 2020	3.00pm	Evensong	Quire	sung by the Lay Vicars	Voluntary: Bach Prelude and Fugue in E minor BWV 533
Sunday, 23rd February 2020	10.00am	Matins	Quire	sung by the Lay Vicars	Introit: Poulenc Tout puissant
Sunday, 23rd February 2020	10.00am	Matins	Quire	sung by the Lay Vicars	Responses: Tallis
Sunday, 23rd February 2020	10.00am	Matins	Quire	sung by the Lay Vicars	Canticles: Tomkins Fifth Service
Sunday, 23rd February 2020	10.00am	Matins	Quire	sung by the Lay Vicars	Voluntary: Bach Kyrie, Gott heiliger Geist BWV 671
Sunday, 23rd February 2020	11.15am	Sung Eucharist	Quire	sung by the Lay Vicars	Setting: Taverner Mean Mass
Sunday, 23rd February 2020	11.15am	Sung Eucharist	Quire	sung by the Lay Vicars	Motet: Byrd O salutaris hostia
Sunday, 23rd February 2020	11.15am	Sung Eucharist	Quire	sung by the Lay Vicars	Voluntary: Buxtehude Praeludium in C BuxWV 137
Sunday, 23rd February 2020	3.00pm	Evensong	Quire	sung by the Lay Vicars	Introit: Poulenc Tout puissant
Sunday, 23rd February 2020	3.00pm	Evensong	Quire	sung by the Lay Vicars	Responses: Tallis
Sunday, 23rd February 2020	3.00pm	Evensong	Quire	sung by the Lay Vicars	Canticles: Howells in E
Sunday, 23rd February 2020	3.00pm	Evensong	Quire	sung by the Lay Vicars	Anthem: Howells My eyes for beauty pine
Sunday, 23rd February 2020	3.00pm	Evensong	Quire	sung by the Lay Vicars	Voluntary: Ireland Capriccio
Monday, 24th February 2020	5.00pm	Evensong	Quire	sung by the Choristers; attended by the Acting High Commissioner for Guyana	Introit: Vaughan Williams The Call
Monday, 24th February 2020	5.00pm	Evensong	Quire	sung by the Choristers; attended by the Acting High Commissioner for Guyana	Responses: plainsong
Monday, 24th February 2020	5.00pm	Evensong	Quire	sung by the Choristers; attended by the Acting High Commissioner for Guyana	Canticles: Vaughan Williams in D
Monday, 24th February 2020	5.00pm	Evensong	Quire	sung by the Choristers; attended by the Acting High Commissioner for Guyana	Anthem: Vaughan Williams The Song of the Tree of Life
Tuesday, 25th February 2020	5.00pm	Evensong	Quire	attended by a representative of the High Commissioner for Brunei Darussalam	Introit: Loosemore O Lord, increase my faith
Tuesday, 25th February 2020	5.00pm	Evensong	Quire	attended by a representative of the High Commissioner for Brunei Darussalam	Responses: Gibbons and Barnard
Tuesday, 25th February 2020	5.00pm	Evensong	Quire	attended by a representative of the High Commissioner for Brunei Darussalam	Canticles: Gibbons Second Service
Tuesday, 25th February 2020	5.00pm	Evensong	Quire	attended by a representative of the High Commissioner for Brunei Darussalam	Anthem: Tomkins O sing unto the Lord
